Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[68]     0.0    0.00    0.00   40000         int* std::__niter_wrap<int*>(int* const&, int*) [68]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [74]
[69]     0.0    0.00    0.00   40000         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [69]
                0.00    0.00   80000/80000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [33]
                0.00    0.00   40000/40102       int* std::__niter_base<int*>(int*) [41]
                0.00    0.00   40000/40000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [70]
                0.00    0.00   40000/40000       int* std::__niter_wrap<int*>(int* const&, int*) [68]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [69]
[70]     0.0    0.00    0.00   40000         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [70]
                0.00    0.00   40000/40000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [71]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [70]
[71]     0.0    0.00    0.00   40000         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [71]
                0.00    0.00   40000/40000       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [61]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [73]
[72]     0.0    0.00    0.00   40000         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [72]
                0.00    0.00   40000/40000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [65]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [66]
[73]     0.0    0.00    0.00   40000         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [73]
                0.00    0.00   40000/40000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [72]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [65]
[74]     0.0    0.00    0.00   40000         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [74]
                0.00    0.00   80000/80000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [32]
                0.00    0.00   40000/40000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [69]
-----------------------------------------------
                0.00    0.00   40000/40000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [67]
[75]     0.0    0.00    0.00   40000         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [75]
-----------------------------------------------
                0.00    0.00   40000/40000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [161]
[76]     0.0    0.00    0.00   40000         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [76]
                0.00    0.00   40000/40004       std::vector<int, std::allocator<int> >::~vector() [51]
-----------------------------------------------
                0.00    0.00   20002/20002       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[77]     0.0    0.00    0.00   20002         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [77]
                0.00    0.00   40004/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [42]
-----------------------------------------------
                0.00    0.00       1/20002       std::deque<int, std::allocator<int> >::begin() [231]
                0.00    0.00   20001/20002       std::deque<int, std::allocator<int> >::end() [81]
[78]     0.0    0.00    0.00   20002         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [78]
-----------------------------------------------
                0.00    0.00   20001/20001       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[79]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::empty() const [79]
                0.00    0.00   20001/20001       std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [82]
-----------------------------------------------
                0.00    0.00       1/20001       std::deque<int, std::allocator<int> >::~deque() [233]
                0.00    0.00     156/20001       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [105]
                0.00    0.00   19844/20001       std::deque<int, std::allocator<int> >::pop_back() [90]
[80]     0.0    0.00    0.00   20001         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [80]
-----------------------------------------------
                0.00    0.00       1/20001       std::deque<int, std::allocator<int> >::~deque() [233]
                0.00    0.00   20000/20001       std::deque<int, std::allocator<int> >::back() [89]
[81]     0.0    0.00    0.00   20001         std::deque<int, std::allocator<int> >::end() [81]
                0.00    0.00   20001/20002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [78]
-----------------------------------------------
                0.00    0.00   20001/20001       std::deque<int, std::allocator<int> >::empty() const [79]
[82]     0.0    0.00    0.00   20001         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [82]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [88]
[83]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [83]
-----------------------------------------------
                0.00    0.00   20000/20000       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[84]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [84]
-----------------------------------------------
                0.00    0.00   20000/20000       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[85]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [85]
